ID,name,cre_id,lat,lng,regular,premium,diesel
3797,SERVICIO SEIS ANEMONAS S.A. DE C.V.,PL/2121/EXP/ES/2015,21.13296,-86.84265,21.44,,
3798,SANTA FE MULTIGAS REPUBLICA,PL/2048/EXP/ES/2015,28.70006,-100.5621,15.3,,
3799,ORSAN DEL NORTE S.A. DE C.V.,PL/2150/EXP/ES/2015,25.6662,-100.2675,20.35,,
3800,CASAFI SA DE CV,PL/2178/EXP/ES/2015,19.30116,-99.5685,19.89,21.39,
3801,OCRAMVI SA DE CV,PL/2089/EXP/ES/2015,24.79998,-107.3939,20.97,,
3802,Almacenes Distribuidores de la Frontera SA de CV,PL/2159/EXP/ES/2015,31.60771,-106.4783,15.43,,
3803,SERVICIOS VICTORIA SA DE CV,PL/2188/EXP/ES/2015,21.35789,-101.9278,20.99,,
3804,ROBERTO CALLES BADILLO,PL/2124/EXP/ES/2015,22.39586,-97.9344,18.95,20.8,
3805,ROBERTO JACINTO ROBLES RAMIREZ,PL/2075/EXP/ES/2015,16.7541,-93.14156,20.34,,21.65
3806,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/2098/EXP/ES/2015,32.49097,-117.0147,18.89,21.69,
3807,"GASOLINERA DEL SUR, S.A. DE C.V.",PL/2134/EXP/ES/2015,16.08703,-93.74578,20.75,,
3808,RAUL RIVERA L SA DE CV,PL/2204/EXP/ES/2015,27.48679,-109.9323,21.19,,
3809,"OPERADORA RIO COLORADO, S. DE R.L. DE C.V.",PL/2141/EXP/ES/2015,32.43366,-114.7419,16.59,,
3810,SUPER SERVICIO CERRALVO SA DE CV,PL/2049/EXP/ES/2015,26.09917,-99.59988,20.99,,
3811,"GRUPO SERVICIOS RAMIREZ PERALES, S A DE C V",PL/2088/EXP/ES/2015,23.68309,-100.2011,21.6,,
3812,COMBUCENTER S DE RL DE CV,PL/2203/EXP/ES/2015,20.55671,-100.3831,19.79,,21.19
3813,GASOLINERA EL LIBRAMIENTO SUR SA DE CV,PL/2061/EXP/ES/2015,16.73362,-93.09447,19.69,,
3814,SERVICIOS LA CRUZ CEUTA SA DE CV,PL/2190/EXP/ES/2015,23.92017,-106.929,20.29,,
3815,RICARDO CRUZ AGUILERA,PL/2199/EXP/ES/2015,20.48709,-101.4918,20.18,,
3816,ORSAN DEL NORTE S.A. DE C.V.,PL/2152/EXP/ES/2015,25.72775,-100.3494,21.64,,
3817,SERVICIOS VICTORIA SA DE CV,PL/2193/EXP/ES/2015,21.37987,-101.9238,20.99,,
3818,BLANCA DELIA CASTRO LOPEZ,PL/2090/EXP/ES/2015,27.41057,-110.2458,20.99,,
3819,SERVICIO XOCHIACA S.A. DE C.V.,PL/2163/EXP/ES/2015,19.43647,-98.97408,19.79,,
3820,ROSA MARIA CONTRERAS MURATALLA,PL/2082/EXP/ES/2015,19.96207,-102.4388,21.59,,
3821,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,PL/2161/EXP/ES/2015,22.93806,-109.9383,20.29,,
3822,"CIBERGAS, S.A. DE C.V.",PL/2164/EXP/ES/2015,19.9536,-99.52834,20.6,,
3823,"SERVICIO CIRCUITO INTERIOR, SA DE CV  E10888",PL/2062/EXP/ES/2015,18.60089,-99.20367,20.69,,
3824,MARIA ARACELI ALEMAN SOLIS,PL/2094/EXP/ES/2015,19.40145,-99.16228,21.09,,
3825,"COMISION DE SERVICIOS OSCAR TORRES PANCARDO, S.A DE C.V.",PL/2144/EXP/ES/2015,16.17174,-95.19212,20.8,,
3826,servicio belisario sa de cv,PL/2167/EXP/ES/2015,20.69331,-103.3223,20.45,,
3827,"GRUPO MACADA168, S.A. DE C.V. ",PL/2054/EXP/ES/2015,20.53114,-100.5084,19.85,,
3828,"NAFTA Y LUBRIFICANTES, S.C. DE R.L. DE C.V.",PL/2105/EXP/ES/2015,23.27621,-106.4266,21.15,,22.39
3829,"COMBUSTIBLES DE HUAJUAPAN, S. A. DE C. V.",PL/2091/EXP/ES/2015,17.78934,-97.78574,21.45,22.99,22.57
3830,"SUPER SERVICIO EJECUTIVO, SA DE CV",PL/2097/EXP/ES/2015,19.3286,-98.94859,19.89,,
3831,"HIDROCARBUROS LA PAZ, S.A. DE C.V.",PL/2227/EXP/ES/2015,19.20349,-98.4322,19.9,21.1,
3832,PRODUCTOS REFINADOS DE CHIAPA SA DE CV,PL/2085/EXP/ES/2015,16.75896,-93.09614,20.09,,
3833,"SERVICIO TX, S.A. DE C.V.",PL/2112/EXP/ES/2015,19.90546,-99.14713,19.98,21.97,
3834,"SUPER SERVICIO ARAGON, SA DE CV",PL/2093/EXP/ES/2015,19.49,-99.0464,19.99,,
3835,GASOLINERA TAD ALPUYECA SA DE CV,PL/2216/EXP/ES/2015,18.59449,-99.25874,18.56,,
3836,RIVERA VILLA ESPERANZA SA DE CV,PL/2217/EXP/ES/2015,27.58086,-109.9274,21.59,,
3837,"GASOLINERA EL JAIBO, SA DE CV   E10491",PL/2173/EXP/ES/2015,22.22684,-97.86514,19.36,,
3838,"SERVICIO ROBLEDO, S.A. DE C.V.",PL/2143/EXP/ES/2015,19.29922,-99.1076,19.84,,
3839,SERVICIO CORTEZ DE COLIMA S.A. DE C.V.,PL/2129/EXP/ES/2015,19.209,-103.7409,20.59,22.19,22.09
3840,SERVICIO MERIDA SA DE CV,PL/2092/EXP/ES/2015,19.41905,-99.15728,20.99,,
3841,COMBUSTIBLES Y SERVICIOS EL RETEN SA DE CV,PL/2064/EXP/ES/2015,22.56827,-100.6346,20.29,22.59,
3842,ESTACION DE SERVICIO ZACATEPEC SA DE CV,PL/2229/EXP/ES/2015,18.64588,-99.20599,18.69,,
3843,RIVERA LEYVA  SA DE CV,PL/2218/EXP/ES/2015,27.51489,-109.9304,21.49,,
3844,SERVICIO NORAMA SA DE CV,PL/2142/EXP/ES/2015,20.70816,-102.3841,20.19,,
3845,Operadora de Combustibles San Juan S.A. de C.V.,PL/2051/EXP/ES/2015,21.25432,-102.3269,21.39,,
3846,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/2079/EXP/ES/2015,25.46295,-100.1649,21.84,,
3847,ORGANIZACION LA LUNA S.A. DE C.V.,PL/2058/EXP/ES/2015,20.86778,-103.1575,21.89,,22.39
3848,"SERVICIO EL NUEVO PEDREGAL, S.A. DE C.V.",PL/2198/EXP/ES/2015,19.30155,-99.16746,20.29,,
3849,"GRUPO QL, SA DE CV",PL/2209/EXP/ES/2015,19.74034,-99.20985,20.39,,
3850,"SERVICIO SYS, S.A. DE C.V.",PL/2179/EXP/ES/2015,28.41614,-106.8795,20.69,22.45,
3851,GASOLINERA PEGASO DE OCCIDENTE SA DE CV,PL/2072/EXP/ES/2015,20.61983,-103.3916,19.59,21.59,
3852,COMBUSTIBLES GRUPO PC SA DE CV,PL/2135/EXP/ES/2015,19.41496,-97.63725,19.65,21.35,21
3853,ESTACION DE SERVICIO ZACATEPEC SA DE CV,PL/2212/EXP/ES/2015,18.62733,-99.22072,19.05,,17.03
3854,Raymundo Gonzalez Parra,PL/2057/EXP/ES/2015,22.51882,-101.0186,20.49,,
3855,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/2117/EXP/ES/2015,19.27378,-103.7404,20.25,,
3856,"Gasolinera Puente Centenario, SA de CV",PL/2120/EXP/ES/2015,25.57219,-103.4698,20.89,,
3857,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2215/EXP/ES/2015,18.40687,-93.21421,19.09,,
3858,"SERVICIO MADELL, S.A. DE C.V.",PL/2201/EXP/ES/2015,19.42437,-98.96779,19.69,,
3859,COMBUSTIBLES GRUPO PC SA DE CV,PL/2099/EXP/ES/2015,18.9873,-97.45438,19.7,,
3860,"SERVICIO NINFA, S.A. DE C.V.",PL/2145/EXP/ES/2015,19.4027,-98.97974,19.99,,
3861,"SERVICIO LIESYEZA, S.A. DE C.V.",PL/2208/EXP/ES/2015,19.42807,-99.04706,19.84,,
3862,GRUPO GASOLINERO RIVAS SA DE CV,PL/2189/EXP/ES/2015,22.77804,-103.562,20.2,22,20.45
3863,servicio rotonda s.a. de c.v.,PL/2095/EXP/ES/2015,25.49489,-101.3647,,,18.79
3864,GASOLINERA TAD ALPUYECA SA DE CV,PL/2180/EXP/ES/2015,18.73553,-99.26066,18.63,,
3865,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2211/EXP/ES/2015,16.50001,-90.65427,18.89,,
3866,SERVICIO NONOAVATEX SA DE CV,PL/2107/EXP/ES/2015,27.48201,-106.7372,22.19,,
3867,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2225/EXP/ES/2015,17.98932,-92.96425,19.54,,
3868,"Kanz Combustibles, SA de CV",PL/2175/EXP/ES/2015,18.85254,-97.07985,20.35,,
3869,GRUPO GASOLINERO RIVAS SA DE CV,PL/2146/EXP/ES/2015,22.75589,-102.595,20.4,22,
3870,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2511/EXP/ES/2015,25.5377,-103.5246,20.94,,
3871,"SERVICIOS CHIMABEL, S.A. DE C.V.",PL/2548/EXP/ES/2015,25.6776,-100.3203,20.69,22.99,
3872,SERVICIO ROSA S.A. DE C.V.,PL/2377/EXP/ES/2015,31.88754,-116.5759,19.59,,
3873,PETROAGUILA SA DE CV,PL/2390/EXP/ES/2015,24.81271,-107.4503,19.34,,19.99
3874,"SUPER SERVICIO ESTADIO, S.A. DE C.V.",PL/2462/EXP/ES/2015,22.30603,-97.88206,19.01,20.86,
3875,PARADOR TURISTICO SAN PEDRO S DE RL DE CV,PL/2294/EXP/ES/2015,20.31692,-99.93229,19.89,,
3876,SERVICIO ACAMBARO SA DE C V,PL/2242/EXP/ES/2015,20.0368,-100.7317,20.69,,
3877,ESTACION DE SERVICIO OAXACA SA DE CV,PL/2449/EXP/ES/2015,17.07408,-96.7562,21.19,22.55,22.29
3878,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2435/EXP/ES/2015,20.5824,-100.4072,16.19,,
3879,EL CRUCERO DE ZACATLAN SA DE CV ,PL/2558/EXP/ES/2015,19.92479,-97.97018,19.79,,
3880,Servicio Zona Industrial SA de CV,PL/2423/EXP/ES/2015,19.2949,-99.62721,19.39,,
3881,PETROAGUILA SA DE CV,PL/2394/EXP/ES/2015,24.7881,-107.395,19.59,,
3882,ORSAN DEL NORTE S.A. DE C.V.,PL/2245/EXP/ES/2015,25.76164,-100.2941,21.23,,
3883,SERVICIO JACINTO CEJA VELAZQUEZ S.A. DE C.V.,PL/2452/EXP/ES/2015,19.67708,-101.9561,20.15,,
3884,GRUPO JIMMEX S.A. DE C.V.,PL/2523/EXP/ES/2015,19.84079,-99.27819,20.29,22.23,
3885,"SERVICIO SAHUAYO, SA DE CV.",PL/2433/EXP/ES/2015,20.04229,-102.7169,21.33,,
3886,ESTACION DE SERVICIO LA NORIA NAPATECO SA DE CV,PL/2463/EXP/ES/2015,20.1375,-98.34805,19.4,,
3887,COMERCIALIZADORA OPTIMOS SA DE CV,PL/2517/EXP/ES/2015,20.33327,-102.2309,20.99,,
3888,"SERVICIO ATA, S.A. DE C.V.",PL/2313/EXP/ES/2015,19.78615,-99.86644,20.98,22.75,
3889,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2346/EXP/ES/2015,25.56019,-103.4346,20.84,,
3890,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2501/EXP/ES/2015,25.59768,-103.4036,20.94,,
3891,SERVICIOS INTEGRALES DE TLAQUEPAQUE S.A. DE C.V.,PL/2392/EXP/ES/2015,20.59286,-103.3338,20.55,21.99,20.99
3892,"SERVICIOS CHIMABEL, S.A. DE C.V.",PL/2545/EXP/ES/2015,25.69972,-100.3248,20.89,,19.7
3893,SERVICO AMADOR DEL RIVERO SA DE CV,PL/2442/EXP/ES/2015,17.6089,-93.19232,20.49,,
3894,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2329/EXP/ES/2015,25.61852,-103.3924,20.94,,
3895,PETRO MAR DEL GOLFO SA DE CV,PL/2534/EXP/ES/2015,20.50939,-97.4689,21.05,22.29,22.35
3896,SERVICIOS ENERGÉTICOS DE TECAMAC S.A. DE C.V.,PL/2508/EXP/ES/2015,19.61478,-99.00144,20.15,21.99,21.49
3897,"ESTACION CINCUENTA Y UNO, S.A. DE C.V.",PL/2320/EXP/ES/2015,19.53148,-99.14192,20.28,21.98,
3898,"SERVICIO ROKY, S. A. DE C. V.",PL/2489/EXP/ES/2015,19.54076,-99.02561,19.99,,
3899,Almacenes Distribuidores de la Frontera SA de CV,PL/2272/EXP/ES/2015,31.62635,-106.4436,15.43,,
3900,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2397/EXP/ES/2015,20.65173,-100.3431,19.92,,
3901,Almacenes Distribuidores de la Frontera SA de CV,PL/2270/EXP/ES/2015,31.6764,-106.4457,15.43,,
3902,"SERVICIOS CHIMABEL, S.A. DE C.V.",PL/2547/EXP/ES/2015,25.75474,-100.2768,20.59,,
3903,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2525/EXP/ES/2015,25.52226,-103.384,20.84,,
3904,OPERADORA DE COMBUSTIBLES SAN JOSE S DE RL DE CV,PL/2453/EXP/ES/2015,17.10817,-96.76149,21.19,22.55,22.29
3905,RICARDO CRUZ AGUILERA,PL/2450/EXP/ES/2015,20.46765,-101.5269,20.2,,
3906,"SERVICIO DE GASOLINIERA HIDALGO, SA DE CV  E02342",PL/2361/EXP/ES/2015,22.23939,-97.86957,19.54,,
3907,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2373/EXP/ES/2015,20.61669,-100.4217,19.83,,
3908,MULTISERVICIOS OTTO S.A. DE C.V.,PL/2298/EXP/ES/2015,21.86443,-102.2362,20.99,,21.79
3909,Grupo Garcia Montaño SA de CV,PL/2417/EXP/ES/2015,32.66928,-115.3936,18.89,,20.09
3910,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2363/EXP/ES/2015,25.74845,-103.2987,20.89,,
3911,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2333/EXP/ES/2015,25.60999,-103.4488,20.94,,
3912,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/2509/EXP/ES/2015,19.5491,-99.17198,20.79,22.99,
3913,AUTOSERVICIO GASHR SA DE CV,PL/2383/EXP/ES/2015,20.41271,-103.5574,20.29,,
3914,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2497/EXP/ES/2015,25.51835,-103.4199,20.84,,
3915,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2513/EXP/ES/2015,25.56117,-103.4737,16.34,18.05,22.34
3916,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2331/EXP/ES/2015,25.59757,-103.3822,20.98,,
3917,"GASOLINERA ANAHUAC , S.A. DE C.V.",PL/2484/EXP/ES/2015,25.7364,-100.3044,20.68,22.21,
3918,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2539/EXP/ES/2015,20.4071,-99.98611,19.79,,
3919,Combustibles Toluca SA de CV,PL/2382/EXP/ES/2015,19.27128,-99.66434,19.19,,
3920,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2499/EXP/ES/2015,25.58392,-103.5048,17.99,,
3921,Almacenes Distribuidores de la Frontera SA de CV,PL/2277/EXP/ES/2015,30.63903,-106.5149,19.8,21.85,21.28
3922,"SERVICIO ANILLO VIAL, SA DE CV",PL/2355/EXP/ES/2015,20.39678,-101.1789,20.59,22.29,22.29
3923,SERVICIO LOS LAGOS SA DE CV,PL/2469/EXP/ES/2015,21.27908,-102.2937,18.99,20.99,
3924,GASOLINERA ISRAEL 57 SA DE CV,PL/2541/EXP/ES/2015,22.13312,-100.9291,20.35,,
3925,PETRO MAR DEL GOLFO SA DE CV,PL/2311/EXP/ES/2015,18.96381,-98.1746,20.15,,
3926,GASISLO 2000 SA DE CV,PL/2563/EXP/ES/2015,23.18797,-102.8636,20.41,21.99,20.17
3927,AUTO CENTRO BOULEVARD SA DE CV ,PL/2295/EXP/ES/2015,16.74876,-93.151,19.73,,
3928,"UNION DE GASOLINEROS LAS TORRES, SA DE CV  E12587",PL/2470/EXP/ES/2015,22.30897,-97.88753,19.01,20.86,
3929,SERVICIO MARANDA SA DE CV,PL/2350/EXP/ES/2015,20.7085,-101.3653,20.9,22.55,
3930,SUPER ESTACION RESERVAS SA DE CV,PL/2522/EXP/ES/2015,27.5058,-99.5862,15.35,,
3931,AUTO SERVICIO GUASAVITO SA DE CV,PL/2291/EXP/ES/2015,25.56862,-108.4403,20.77,23.97,
3932,"MABA SAN FRANCISCO, S.A. DE C.V.",PL/2380/EXP/ES/2015,19.96368,-99.52943,20.45,21.62,
3933,"SUPER SERVICIO FLORENCIA, SA DE CV ",PL/2457/EXP/ES/2015,19.52719,-99.03139,19.74,,
3934,COMERCIALIZADORA NANDALUMI SA DE CV,PL/2409/EXP/ES/2015,16.14108,-93.17387,19.99,21.69,21.54
3935,SERVICIO 18 DE MARZO SA DE CV   E12448,PL/2402/EXP/ES/2015,22.25026,-97.84517,19.89,,
3936,ORSAN DEL NORTE S.A. DE C.V.,PL/2259/EXP/ES/2015,26.90241,-101.4229,21.19,,
3937,SERVICIO JARDINADAS SA DE CV,PL/2515/EXP/ES/2015,19.97515,-102.2848,21.49,22.99,
3938,ESTACIÓN DE SERVICIO LOS AVALLANOS S.A. DE C.V.,PL/2437/EXP/ES/2015,21.03732,-86.85023,21.59,,
3939,TURISMO Y COMBUSTIBLES SA DE CV,PL/2431/EXP/ES/2015,25.4228,-100.1469,20.19,,
3940,PEDRO MARTINEZ RAMIREZ,PL/2553/EXP/ES/2015,20.65222,-103.3286,19.99,21.79,
3941,ASOCIACION GASOLINERA PIEDRAS NEGRAS SA DE CV,PL/2310/EXP/ES/2015,21.02522,-102.4215,21.29,,
3942,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2336/EXP/ES/2015,25.55377,-103.4411,20.88,,22.24
3943,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2503/EXP/ES/2015,25.55716,-103.4485,20.84,,
3944,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2360/EXP/ES/2015,25.53599,-103.4483,20.84,,
3945,ORSAN DEL NORTE S.A. DE C.V.,PL/2262/EXP/ES/2015,27.93691,-101.2277,20.49,,
3946,"SERVICIO ORIENTAL, S.A. DE C.V. ",PL/2404/EXP/ES/2015,19.54074,-99.03994,20.89,,
3947,ESTACION DE SERVICIO LA VENTA SA DE CV,PL/2344/EXP/ES/2015,20.65272,-101.3555,20.19,21.94,21.46
3948,SERVICIO LA CALZADA SA DE CV,PL/2391/EXP/ES/2015,19.97021,-102.2962,21.35,,
3949,PEDRO RAFAEL PINTO VIVAS,PL/2451/EXP/ES/2015,25.80297,-108.4811,20.99,,
3950,Servicios de Gasolina Santos S.A. de C.V.,PL/2464/EXP/ES/2015,25.67459,-100.376,21.41,,
3951,OLEUM S.A. DE C.V ,PL/2420/EXP/ES/2015,20.62025,-100.4578,18.79,,20.79
3952,ESTACION DE SERVICIO DIVISION PANZER SA DE CV,PL/2521/EXP/ES/2015,27.48178,-99.517,15.35,,
3953,"JEZAM COMBUSTIBLES, S.A. DE C.V.",PL/2254/EXP/ES/2015,24.06117,-104.6337,20.52,,
3954,Gasolinera Unión S.A. de C.V,PL/2544/EXP/ES/2015,21.10086,-101.7166,19.58,,
3955,SERVICIO MURANO SA DE CV,PL/2338/EXP/ES/2015,20.68524,-101.3777,20.09,,20.99
3956,"SERVICIO YU GAR, SA DE CV  E04213",PL/2323/EXP/ES/2015,22.26504,-97.82451,19.29,20.9,
3957,OLEUM S.A. DE C.V ,PL/2494/EXP/ES/2015,20.63829,-100.4155,19.29,21.29,20.79
3958,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2290/EXP/ES/2015,25.57818,-103.3921,20.84,,
3959,"GASOLINERA Y SERVICIO VERACRUZ, S. DE R.L. DE C.V.",PL/2282/EXP/ES/2015,19.53028,-96.93169,20.8,,
3960,"SERVICIO GUAJARDO, S.A. DE C.V.",PL/2362/EXP/ES/2015,25.74483,-100.1751,21.73,,
3961,ORSAN DEL NORTE S.A. DE C.V.,PL/2246/EXP/ES/2015,27.27612,-99.61275,16.14,,
3962,Grupo Azca SA de CV,PL/2251/EXP/ES/2015,19.4796,-99.18956,20.89,,
3963,"SERVICIO FLORIDO, S.A. DE C.V.",PL/2319/EXP/ES/2015,32.4606,-116.8873,19.69,20.99,19.61
3964,"GRUPO EMPRESARIAL 3 MIXTECAS, S.A. DE C.V.",PL/2359/EXP/ES/2015,17.81121,-97.7794,21.43,,
3965,INMOBILIARIA CLAVELES S.A. DE C.V.,PL/2436/EXP/ES/2015,21.18754,-86.84583,21.49,,
3966,"GASRAPID, S.A. DE C.V.",PL/2316/EXP/ES/2015,19.9523,-99.54532,20.56,,
3967,Distribuidora de Combustibles Emiliano Zapata S.A.,PL/2438/EXP/ES/2015,18.84958,-98.93858,19.85,,
3968,GASISLO 2000 SA DE CV,PL/2561/EXP/ES/2015,23.17269,-102.8886,20.41,21.59,21.25
3969,COMERCIALIZADORA NANDALUMI SA DE CV,PL/2415/EXP/ES/2015,16.77555,-93.10127,19.97,,
3970,"OPERADORA RAMSA, S.A. DE C.V.",PL/2516/EXP/ES/2015,31.60059,-106.3082,15.27,,
3971,"SERVICIOS CHIMABEL, S.A. DE C.V.",PL/2473/EXP/ES/2015,25.67978,-100.3167,20.69,22.99,19.7
3972,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/2384/EXP/ES/2015,32.53116,-116.9588,20.19,,
3973,GASOLINERA SERVITEC SA DE CV,PL/2519/EXP/ES/2015,25.58886,-103.4828,19.15,,
3974,"Servicio Rodasa, S.A. de C.V.",PL/2481/EXP/ES/2015,19.33686,-99.14759,21.79,22.99,
3975,"Grupo Macruz, S.A. de C.V.",PL/2443/EXP/ES/2015,19.38341,-99.14518,21.19,22.99,21.99
3976,LAURO MENDEZ GARCIA,PL/2445/EXP/ES/2015,21.45972,-100.8651,20.9,,
3977,"SUPER GAS LA FLORIDA, S.A DE C.V.",PL/2487/EXP/ES/2015,22.15237,-100.8923,19.95,,
3978,ESTACION DE SERVICIO ZITUNERO SA DE CV,PL/2461/EXP/ES/2015,19.52038,-101.5971,20.39,,
3979,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2444/EXP/ES/2015,25.49619,-103.411,20.84,,
3980,ORSAN DEL NORTE S.A. DE C.V.,PL/2257/EXP/ES/2015,25.62422,-100.2758,20.89,,
3981,ORSAN DEL NORTE S.A. DE C.V.,PL/2250/EXP/ES/2015,25.66791,-100.3451,20.79,,
3982,OPERADORA LA PIEDAD S.A. DE C.V.,PL/2368/EXP/ES/2015,19.40765,-99.08327,20.41,,
3983,INMOBILIARIA TETITO S.A. DE C.V.,PL/2448/EXP/ES/2015,19.62271,-99.15917,20.57,22.19,21.47
3984,"SOYAGAS, S.A. DE C.V.",PL/2422/EXP/ES/2015,20.00719,-99.52373,20.55,,
3985,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2367/EXP/ES/2015,25.55092,-103.4267,20.84,,
3986,ADA LOPEZ OROZCO,PL/2562/EXP/ES/2015,16.54737,-94.94978,20.28,21.89,
3987,"SERVICIO CUEVAS, SA DE CV",PL/2432/EXP/ES/2015,20.26148,-97.96648,20.8,,
3988,AUTO SERVICIO MONTESINOS SA DE CV,PL/2490/EXP/ES/2015,16.76697,-93.16658,20.29,21.57,
3989,AMPURIA HIDROCARBUROS SA DE CV,PL/2374/EXP/ES/2015,16.81142,-99.80197,21.19,,
3990,"SERVICIO ARYCLA, S.A. DE C.V.",PL/2425/EXP/ES/2015,19.41557,-99.02966,19.84,,
3991,GASOLINERA LAS MARIAS CORRECTOS S A DE C V ,PL/2300/EXP/ES/2015,16.74583,-93.13702,19.83,,
3992,"SERVICIO EL DIEZ, S.A. DE C.V.",PL/2507/EXP/ES/2015,18.8349,-99.21681,19.89,21.34,
3993,RIO CHOIX SA DE CV,PL/2322/EXP/ES/2015,26.71874,-108.3229,20.85,24.6,22.7
3994,SERVICIO LATERAL SA DE CV,PL/2332/EXP/ES/2015,20.94624,-101.4312,20.99,,
3995,GASOLINERA Y SERVICIOS JUAREZ SA DE CV,PL/2406/EXP/ES/2015,20.50101,-86.93692,21.62,,
3996,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2428/EXP/ES/2015,25.53031,-103.2293,20.49,,
3997,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2447/EXP/ES/2015,25.54236,-103.4592,20.94,,
3998,ORSAN DEL NORTE S.A. DE C.V.,PL/2255/EXP/ES/2015,25.62923,-100.2966,21.39,,
3999,jalagas s.a. de c.v.,PL/2337/EXP/ES/2015,20.63909,-100.3939,19.44,,
4000,RICARDO CRUZ AGUILERA,PL/2439/EXP/ES/2015,20.45283,-101.5195,20.15,,
4017,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2339/EXP/ES/2015,25.54996,-103.4489,20.94,,
4018,APAXCO COMBUSTIBLES SA DE CV,PL/2284/EXP/ES/2015,19.95837,-99.17146,19.96,21.95,
4019,Jagregas s.a. de c.v.,PL/2352/EXP/ES/2015,20.55174,-100.3935,19.44,,
4020,ORSAN DEL NORTE S.A. DE C.V.,PL/2260/EXP/ES/2015,23.2107,-100.5383,20.79,,
4021,"SERVICIO OLIMPICO, S. A. DE C. V..",PL/2492/EXP/ES/2015,19.6614,-99.17057,19.99,,
4022,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2327/EXP/ES/2015,25.57922,-103.4046,20.84,,
4023,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2342/EXP/ES/2015,25.56409,-103.4393,20.59,22.29,
4024,Grupo Garcia Montaño SA de CV,PL/2458/EXP/ES/2015,32.66548,-115.4755,18.89,,
4025,ABASTECEDORA DE SERVICIOS DEL VALLE SA DE CV,PL/2568/EXP/ES/2015,25.46222,-108.0826,20.29,23.89,21.99
4026,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2348/EXP/ES/2015,20.57712,-100.3738,20.15,,
4027,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2454/EXP/ES/2015,25.50527,-103.3949,20.78,,
4028,GRUPO ALVARIA S.A DE C.V,PL/2386/EXP/ES/2015,19.65472,-101.2021,19.9,,
4029,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2308/EXP/ES/2015,24.0937,-104.576,20.94,,
4030,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/2530/EXP/ES/2015,20.56852,-100.3026,19.94,,
4031,"SERVICIOS 500´S ESCALONES,S.A. DE C.V.",PL/2299/EXP/ES/2015,18.83866,-97.07911,20.19,21.74,21.59
4032,AUTOCENTRO LOS LAGUITOS SA DE CV,PL/2292/EXP/ES/2015,16.76263,-93.15254,20.39,,
4033,GASOLINERA SACSALUM SA DE CV,PL/2538/EXP/ES/2015,16.31365,-91.99402,19.94,,
4034,LA MARINA VIEJA SA DE CV     ES02967,PL/2285/EXP/ES/2015,23.72964,-98.21976,20.6,,
4035,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/2312/EXP/ES/2015,25.55782,-103.3782,20.94,,
